Loyalty Number,Total Flights_mean,Total Flights_sum,Total Flights_max,Distance_mean,Distance_sum,Points Accumulated_mean,Points Accumulated_sum,Points Redeemed_sum,inactive_streak_max,inactive_streak_mean,churn_6m_max,flight_drop_max,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,segment,segment_v2
615945,0.2916666666666667,7,2,467.0,11208,467.0,11208.0,0,17,6.458333333333333,1,1,Female,Bachelor,89853.0,Married,Nova,5595.84,Low Value - At Risk,Low Value - At Risk
615989,1.75,42,5,2853.0833333333335,68474,2853.0833333333335,68474.0,1679,3,0.5416666666666666,0,1,Female,Bachelor,51875.0,Married,Nova,6167.85,Low Value - Stable,Low Value - Stable
616083,1.875,45,6,2928.375,70281,2928.375,70281.0,2703,3,0.5833333333333334,0,1,Male,Bachelor,57510.0,Single,Star,2574.02,Low Value - Stable,Low Value - Stable
616137,0.3333333333333333,8,3,590.2916666666666,14167,590.2916666666666,14167.0,0,11,4.0,1,1,Female,Bachelor,54416.0,Divorced,Star,10796.45,Low Value - At Risk,High Value - At Risk
616162,1.6666666666666667,40,4,2773.5,66564,2773.5,66564.0,789,2,0.25,0,1,Male,Bachelor,67769.0,Married,Nova,8247.95,Low Value - Stable,Low Value - Stable
616183,0.375,9,4,514.0833333333334,12338,514.0833333333334,12338.0,313,18,7.208333333333333,1,1,Female,Bachelor,58293.0,Married,Aurora,6599.08,Low Value - At Risk,Low Value - At Risk
616207,0.25,6,3,389.0416666666667,9337,389.0416666666667,9337.0,585,20,8.791666666666666,1,1,Male,College,,Single,Star,4151.55,Low Value - At Risk,Low Value - At Risk
616220,1.25,30,6,2117.3333333333335,50816,2117.3333333333335,50816.0,0,3,0.625,0,1,Female,Doctor,100482.0,Married,Star,4914.73,Low Value - Stable,Low Value - Stable
616226,1.7916666666666667,43,5,2674.625,64191,2674.625,64191.0,0,3,0.7083333333333334,0,1,Male,Bachelor,57851.0,Married,Nova,8545.61,Low Value - Stable,Low Value - Stable
616342,1.2916666666666667,31,5,2023.8333333333333,48572,2023.8333333333333,48572.0,531,3,0.6666666666666666,0,1,Female,Bachelor,64417.0,Single,Star,12036.62,Low Value - Stable,High Value - Loyal
616350,1.0833333333333333,26,5,1729.625,41511,1729.625,41511.0,0,8,1.8333333333333333,1,1,Male,Bachelor,73135.0,Single,Star,2674.73,Low Value - At Risk,Low Value - At Risk
616374,0.4166666666666667,10,4,322.4583333333333,7739,322.4583333333333,7739.0,474,16,5.875,1,1,Male,Bachelor,68831.0,Single,Aurora,15626.28,Low Value - At Risk,High Value - At Risk
616416,1.4166666666666667,34,6,1689.2916666666667,40543,1689.2916666666667,40543.0,919,2,0.5416666666666666,0,1,Male,Bachelor,67042.0,Married,Nova,4387.31,Low Value - Stable,Low Value - Stable
616447,0.3333333333333333,8,4,310.9166666666667,7462,310.9166666666667,7462.0,632,20,8.791666666666666,1,1,Male,Bachelor,49175.0,Single,Nova,3971.35,Low Value - At Risk,Low Value - At Risk
616500,1.5,36,6,2419.0416666666665,58057,2419.0416666666665,58057.0,861,5,0.9166666666666666,0,1,Female,Doctor,225048.0,Single,Nova,9986.66,Low Value - Stable,High Value - Loyal
616522,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,61070.0,Divorced,Star,5217.51,Low Value - At Risk,Low Value - At Risk
616611,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Male,Bachelor,83824.0,Married,Nova,6898.46,Low Value - At Risk,Low Value - At Risk
616641,0.25,6,3,420.625,10095,420.625,10095.0,0,21,9.666666666666666,1,1,Male,Bachelor,81518.0,Divorced,Star,5548.03,Low Value - At Risk,Low Value - At Risk
616650,1.5,36,5,2429.9583333333335,58319,2429.9583333333335,58319.0,543,2,0.5,0,1,Male,Bachelor,84901.0,Married,Star,2592.44,Low Value - Stable,Low Value - Stable
616667,1.3333333333333333,32,5,2363.5,56724,2363.5,56724.0,1637,3,0.6666666666666666,0,1,Female,Doctor,274508.0,Married,Aurora,6966.32,Low Value - Stable,Low Value - Stable
616722,0.8333333333333334,20,4,1388.2083333333333,33317,1388.2083333333333,33317.0,1065,5,1.0,0,1,Male,Bachelor,89435.0,Divorced,Star,2619.34,Low Value - Stable,Low Value - Stable
616739,0.7916666666666666,19,3,1009.875,24237,1009.875,24237.0,747,4,0.9583333333333334,0,1,Male,Bachelor,82590.0,Married,Nova,3275.16,Low Value - Stable,Low Value - Stable
616746,0.8333333333333334,20,5,1138.8333333333333,27332,1138.8333333333333,27332.0,549,12,3.4583333333333335,1,1,Female,Bachelor,59298.0,Married,Aurora,10820.0,Low Value - At Risk,High Value - At Risk
616835,5.636363636363637,62,20,11532.09090909091,126853,17298.136363636364,190279.5,459,2,0.36363636363636365,0,1,Male,Bachelor,59475.0,Single,Aurora,5704.68,High Value - Loyal,Low Value - Stable
616857,1.1666666666666667,28,5,1974.3333333333333,47384,1974.3333333333333,47384.0,1389,4,0.8333333333333334,0,1,Female,College,,Single,Star,2791.91,Low Value - Stable,Low Value - Stable
616875,1.1666666666666667,28,5,2001.875,48045,2001.875,48045.0,0,3,0.7916666666666666,0,1,Female,Bachelor,64680.0,Married,Aurora,7285.03,Low Value - Stable,Low Value - Stable
616920,1.75,42,6,1915.875,45981,1915.875,45981.0,1607,3,0.5416666666666666,0,1,Male,Bachelor,48909.0,Married,Aurora,7882.99,Low Value - Stable,Low Value - Stable
616956,0.16666666666666666,4,3,289.125,6939,289.125,6939.0,562,18,7.416666666666667,1,1,Male,Doctor,199831.0,Single,Nova,3106.48,Low Value - At Risk,Low Value - At Risk
617008,1.2916666666666667,31,5,2004.8333333333333,48116,2004.8333333333333,48116.0,386,5,1.25,0,1,Male,Bachelor,85867.0,Single,Nova,5278.18,Low Value - Stable,Low Value - Stable
617079,1.4166666666666667,34,5,1731.875,41565,1731.875,41565.0,914,3,0.5833333333333334,0,1,Male,Bachelor,77872.0,Married,Star,3196.58,Low Value - Stable,Low Value - Stable
617099,1.625,39,4,2264.125,54339,2264.125,54339.0,760,2,0.4166666666666667,0,1,Female,Bachelor,101960.0,Married,Nova,5793.16,Low Value - Stable,Low Value - Stable
617108,0.5,12,4,703.3333333333334,16880,703.3333333333334,16880.0,0,16,6.041666666666667,1,1,Male,College,,Divorced,Star,4476.81,Low Value - At Risk,Low Value - At Risk
617171,1.7916666666666667,43,6,2720.6666666666665,65296,2720.6666666666665,65296.0,853,2,0.4583333333333333,0,1,Male,College,,Single,Nova,4803.94,Low Value - Stable,Low Value - Stable
617263,1.7083333333333333,41,6,3018.75,72450,3018.75,72450.0,340,2,0.5416666666666666,0,1,Male,College,,Single,Star,8167.99,Low Value - Stable,Low Value - Stable
617296,1.0833333333333333,26,3,1634.7916666666667,39235,1634.7916666666667,39235.0,834,3,0.8333333333333334,0,1,Male,Bachelor,75175.0,Married,Nova,33279.77,Low Value - Stable,High Value - Loyal
617326,1.5416666666666667,37,4,2279.3333333333335,54704,2279.3333333333335,54704.0,1560,2,0.4166666666666667,0,1,Male,Doctor,297762.0,Married,Nova,8047.41,Low Value - Stable,Low Value - Stable
617348,1.9166666666666667,46,6,3224.8333333333335,77396,3224.8333333333335,77396.0,1562,2,0.4583333333333333,0,1,Female,Bachelor,85364.0,Married,Star,12741.85,Low Value - Stable,High Value - Loyal
617447,1.75,42,5,3118.75,74850,3118.75,74850.0,1911,2,0.375,0,1,Male,Bachelor,95663.0,Single,Nova,7780.49,Low Value - Stable,Low Value - Stable
617471,1.375,33,6,2612.7083333333335,62705,2612.7083333333335,62705.0,1103,3,0.5833333333333334,0,1,Male,Bachelor,85153.0,Married,Star,2600.0,Low Value - Stable,Low Value - Stable
617484,1.5833333333333333,38,6,2063.9583333333335,49535,2063.9583333333335,49535.0,663,5,1.2916666666666667,0,1,Male,High School or Below,49864.0,Married,Aurora,8903.97,Low Value - Stable,Low Value - Stable
617489,1.5416666666666667,74,6,2360.25,113292,2360.25,113292.0,3128,3,0.4583333333333333,0,1,Female,Master,81765.0,Single,Nova,25464.82,Low Value - Stable,High Value - Loyal
617516,1.1666666666666667,28,6,1221.625,29319,1221.625,29319.0,1446,8,1.7916666666666667,1,1,Female,Bachelor,68285.0,Married,Nova,4970.36,Low Value - At Risk,Low Value - At Risk
617670,1.875,45,6,2553.0416666666665,61273,2553.0416666666665,61273.0,804,2,0.375,0,1,Female,College,,Married,Star,5380.32,Low Value - Stable,Low Value - Stable
617916,1.5416666666666667,37,6,2384.5,57228,2384.5,57228.0,311,3,0.625,0,1,Female,Bachelor,64272.0,Married,Star,4510.19,Low Value - Stable,Low Value - Stable
617960,1.5416666666666667,37,5,2383.375,57201,2383.375,57201.0,628,2,0.5416666666666666,0,1,Female,Bachelor,54794.0,Married,Nova,3528.04,Low Value - Stable,Low Value - Stable
618022,1.375,33,4,1887.9166666666667,45310,1887.9166666666667,45310.0,583,3,0.5833333333333334,0,1,Male,Bachelor,53879.0,Married,Star,2560.69,Low Value - Stable,Low Value - Stable
618089,0.5,12,3,582.4583333333334,13979,582.4583333333334,13979.0,506,13,4.0,1,1,Male,Bachelor,74263.0,Married,Nova,5580.82,Low Value - At Risk,Low Value - At Risk
618100,0.6666666666666666,16,3,956.375,22953,956.375,22953.0,0,7,1.5833333333333333,1,1,Male,College,,Married,Aurora,5310.86,Low Value - At Risk,Low Value - At Risk
618112,1.2083333333333333,29,5,1972.5833333333333,47342,1972.5833333333333,47342.0,0,4,1.0,0,1,Female,College,,Single,Nova,10244.24,Low Value - Stable,High Value - Loyal
618124,1.2916666666666667,31,4,1626.4166666666667,39034,1626.4166666666667,39034.0,667,3,0.625,0,1,Male,Bachelor,103965.0,Married,Star,2929.92,Low Value - Stable,Low Value - Stable
618226,0.5416666666666666,13,6,941.25,22590,941.25,22590.0,0,19,7.958333333333333,1,1,Female,Doctor,210090.0,Divorced,Nova,5096.67,Low Value - At Risk,Low Value - At Risk
618300,1.2916666666666667,31,5,1700.75,40818,1700.75,40818.0,1010,3,0.6666666666666666,0,1,Male,Bachelor,81720.0,Married,Star,2582.19,Low Value - Stable,Low Value - Stable
618302,1.4583333333333333,35,5,1746.5416666666667,41917,1746.5416666666667,41917.0,999,3,0.5833333333333334,0,1,Female,College,,Married,Nova,8500.12,Low Value - Stable,Low Value - Stable
618309,1.3333333333333333,32,5,1720.8333333333333,41300,1720.8333333333333,41300.0,0,3,0.6666666666666666,0,1,Female,Bachelor,78749.0,Single,Aurora,5010.38,Low Value - Stable,Low Value - Stable
618329,1.4583333333333333,35,5,2488.9583333333335,59735,2488.9583333333335,59735.0,416,4,0.7083333333333334,0,1,Male,Bachelor,73082.0,Married,Star,6685.07,Low Value - Stable,Low Value - Stable
618379,2.0833333333333335,50,5,2971.4166666666665,71314,2971.4166666666665,71314.0,584,4,0.75,0,1,Male,College,,Married,Nova,5528.08,High Value - Loyal,Low Value - Stable
618390,1.5833333333333333,38,5,1997.7083333333333,47945,1997.7083333333333,47945.0,958,2,0.375,0,1,Female,Bachelor,81078.0,Single,Aurora,13111.11,Low Value - Stable,High Value - Loyal
618409,1.7083333333333333,41,6,2339.625,56151,2339.625,56151.0,517,3,0.7083333333333334,0,1,Female,Bachelor,83669.0,Married,Aurora,9123.91,Low Value - Stable,High Value - Loyal
618461,1.625,39,6,2275.125,54603,2275.125,54603.0,836,4,0.7916666666666666,0,1,Female,College,,Married,Nova,8717.56,Low Value - Stable,Low Value - Stable
618494,1.0416666666666667,25,4,1314.4583333333333,31547,1314.4583333333333,31547.0,0,11,3.0,1,1,Female,College,,Single,Star,2555.05,Low Value - At Risk,Low Value - At Risk
618523,1.5,36,6,2291.0833333333335,54986,2291.0833333333335,54986.0,506,7,1.5,1,1,Male,Doctor,87499.0,Married,Aurora,9939.26,Low Value - At Risk,High Value - At Risk
618524,1.1666666666666667,28,3,1894.0416666666667,45457,1894.0416666666667,45457.0,345,3,0.6666666666666666,0,1,Male,Bachelor,50174.0,Married,Nova,58753.88,Low Value - Stable,High Value - Loyal
618601,1.1666666666666667,28,3,2040.75,48978,2040.75,48978.0,1796,3,0.5416666666666666,0,1,Male,College,,Married,Star,7919.83,Low Value - Stable,Low Value - Stable
618656,1.125,27,5,1706.1666666666667,40948,1706.1666666666667,40948.0,0,6,1.5,1,1,Male,Doctor,78481.0,Divorced,Star,2413.93,Low Value - At Risk,Low Value - At Risk
618719,2.0,48,5,3444.5,82668,3444.5,82668.0,1652,3,0.4166666666666667,0,1,Male,Bachelor,50570.0,Married,Star,2537.93,Low Value - Stable,Low Value - Stable
618731,1.5416666666666667,37,6,2016.125,48387,2016.125,48387.0,717,2,0.625,0,1,Female,Bachelor,86067.0,Single,Nova,5555.83,Low Value - Stable,Low Value - Stable
618817,1.5833333333333333,38,6,2241.0833333333335,53786,2241.0833333333335,53786.0,0,2,0.4583333333333333,0,1,Male,Bachelor,91479.0,Divorced,Aurora,9567.71,Low Value - Stable,High Value - Loyal
618823,1.25,30,5,1646.625,39519,1646.625,39519.0,383,6,1.125,1,1,Male,Bachelor,64001.0,Single,Star,2514.59,Low Value - At Risk,Low Value - At Risk
618824,1.4166666666666667,34,5,2259.5,54228,2259.5,54228.0,0,4,0.75,0,1,Female,High School or Below,56220.0,Divorced,Star,2624.9,Low Value - Stable,Low Value - Stable
618830,2.5416666666666665,61,6,3245.0416666666665,77881,3245.0416666666665,77881.0,644,3,0.375,0,1,Female,Bachelor,82599.0,Married,Nova,5797.6,High Value - Loyal,Low Value - Stable
618871,0.625,15,3,782.4166666666666,18778,782.4166666666666,18778.0,1358,13,4.25,1,1,Female,College,,Single,Aurora,7324.29,Low Value - At Risk,Low Value - At Risk
618877,0.25,6,3,220.875,5301,220.875,5301.0,572,20,8.791666666666666,1,1,Female,College,,Single,Nova,14455.86,Low Value - At Risk,High Value - At Risk
618886,1.5833333333333333,38,6,2093.3333333333335,50240,2093.3333333333335,50240.0,857,2,0.7083333333333334,0,1,Male,Bachelor,78925.0,Single,Nova,5543.8,Low Value - Stable,Low Value - Stable
619141,0.8333333333333334,20,5,1568.9583333333333,37655,1568.9583333333333,37655.0,665,16,5.791666666666667,1,1,Male,Bachelor,69609.0,Married,Star,5007.67,Low Value - At Risk,Low Value - At Risk
619268,1.75,42,5,2490.125,59763,2490.125,59763.0,335,2,0.3333333333333333,0,1,Female,Bachelor,90945.0,Married,Nova,3008.1,Low Value - Stable,Low Value - Stable
619337,0.5,12,4,603.75,14490,603.75,14490.0,0,20,8.75,1,0,Female,Bachelor,93688.0,Married,Star,9802.55,Low Value - At Risk,High Value - At Risk
619404,1.3333333333333333,32,4,1590.5833333333333,38174,1590.5833333333333,38174.0,651,3,0.7083333333333334,0,1,Male,College,,Married,Aurora,9657.58,Low Value - Stable,High Value - Loyal
619483,1.625,39,5,2108.4166666666665,50602,2108.4166666666665,50602.0,445,2,0.5,0,1,Female,College,,Single,Star,12992.28,Low Value - Stable,High Value - Loyal
619537,1.5,36,5,2020.6666666666667,48496,2020.6666666666667,48496.0,1728,3,0.6666666666666666,0,1,Female,Bachelor,83013.0,Married,Aurora,15417.68,Low Value - Stable,High Value - Loyal
619548,1.625,39,5,2418.4583333333335,58043,2418.4583333333335,58043.0,1196,3,0.75,0,1,Female,Bachelor,79325.0,Married,Aurora,7582.11,Low Value - Stable,Low Value - Stable
619596,0.4166666666666667,10,4,657.0416666666666,15769,657.0416666666666,15769.0,353,11,3.7083333333333335,1,1,Male,Bachelor,68069.0,Married,Star,6207.17,Low Value - At Risk,Low Value - At Risk
619693,1.5416666666666667,37,5,2205.5416666666665,52933,2205.5416666666665,52933.0,1784,2,0.5416666666666666,0,1,Male,Bachelor,83775.0,Married,Star,8237.38,Low Value - Stable,Low Value - Stable
619826,1.5,36,5,2054.7916666666665,49315,2054.7916666666665,49315.0,420,3,0.7083333333333334,0,1,Male,Bachelor,64417.0,Single,Nova,12036.62,Low Value - Stable,High Value - Loyal
619840,1.625,39,6,2378.8333333333335,57092,2378.8333333333335,57092.0,0,2,0.375,0,1,Male,Bachelor,95915.0,Divorced,Star,7584.36,Low Value - Stable,Low Value - Stable
619916,1.125,27,5,1639.5,39348,1639.5,39348.0,513,4,0.75,0,1,Male,College,,Single,Star,7432.2,Low Value - Stable,Low Value - Stable
619920,2.4166666666666665,58,6,3756.6666666666665,90160,3756.6666666666665,90160.0,1588,2,0.25,0,1,Male,Doctor,87398.0,Divorced,Star,3605.97,High Value - Loyal,Low Value - Stable
620078,5.818181818181818,64,20,6497.090909090909,71468,9745.636363636364,107202.0,813,3,0.8181818181818182,0,1,Male,Bachelor,46008.0,Divorced,Nova,3230.58,High Value - Loyal,Low Value - Stable
620084,0.8333333333333334,20,4,1496.2916666666667,35911,1496.2916666666667,35911.0,0,7,1.9583333333333333,1,1,Male,Bachelor,61941.0,Single,Nova,7396.72,Low Value - At Risk,Low Value - At Risk
620094,2.0,48,5,2199.0833333333335,52778,2199.0833333333335,52778.0,1022,3,0.5,0,1,Female,Doctor,156628.0,Divorced,Star,7251.33,Low Value - Stable,Low Value - Stable
620122,1.7083333333333333,41,6,2855.125,68523,2855.125,68523.0,1489,3,0.5,0,1,Female,High School or Below,78318.0,Married,Nova,15114.4,Low Value - Stable,High Value - Loyal
620406,1.2916666666666667,31,4,2020.375,48489,2020.375,48489.0,1867,3,0.7083333333333334,0,1,Female,College,,Single,Nova,3095.71,Low Value - Stable,Low Value - Stable
620446,1.5416666666666667,37,5,2612.625,62703,2612.625,62703.0,485,7,1.5,1,1,Male,Bachelor,71589.0,Married,Star,8997.04,Low Value - At Risk,High Value - At Risk
620465,1.875,45,5,3207.625,76983,3207.625,76983.0,427,2,0.5,0,1,Male,College,,Single,Star,4764.19,Low Value - Stable,Low Value - Stable
620480,1.4583333333333333,35,4,2197.7083333333335,52745,2197.7083333333335,52745.0,985,3,0.5833333333333334,0,1,Female,College,,Single,Aurora,8401.79,Low Value - Stable,Low Value - Stable
620563,1.5833333333333333,38,4,2037.8333333333333,48908,2037.8333333333333,48908.0,2512,3,0.7083333333333334,0,1,Female,Master,102782.0,Divorced,Star,10408.97,Low Value - Stable,High Value - Loyal
620584,1.1666666666666667,28,5,1919.0,46056,1919.0,46056.0,1631,3,0.6666666666666666,0,1,Male,College,,Single,Star,5886.62,Low Value - Stable,Low Value - Stable
620587,0.0,0,0,0.0,0,0.0,0.0,0,24,12.5,1,0,Female,Bachelor,59661.0,Divorced,Star,4682.25,Low Value - At Risk,Low Value - At Risk
620674,0.08333333333333333,2,2,186.33333333333334,4472,186.33333333333334,4472.0,0,22,10.583333333333334,1,1,Female,Bachelor,75541.0,Married,Nova,7329.78,Low Value - At Risk,Low Value - At Risk
620741,1.0416666666666667,25,4,1750.9166666666667,42022,1750.9166666666667,42022.0,432,9,2.0833333333333335,1,1,Female,Bachelor,49989.0,Married,Star,4810.98,Low Value - At Risk,Low Value - At Risk
620792,0.4583333333333333,11,3,842.4166666666666,20218,842.4166666666666,20218.0,0,18,7.25,1,1,Male,Bachelor,49030.0,Single,Star,5200.23,Low Value - At Risk,Low Value - At Risk
620858,1.7916666666666667,43,4,2861.4583333333335,68675,2861.4583333333335,68675.0,1174,2,0.375,0,1,Male,Bachelor,51018.0,Divorced,Aurora,7974.95,Low Value - Stable,Low Value - Stable
620969,0.5,12,4,727.2916666666666,17455,727.2916666666666,17455.0,502,18,7.166666666666667,1,1,Female,Bachelor,48521.0,Divorced,Nova,19160.99,Low Value - At Risk,High Value - At Risk
620990,0.9166666666666666,22,5,1447.625,34743,1447.625,34743.0,610,17,6.416666666666667,1,1,Male,College,,Married,Star,3398.01,Low Value - At Risk,Low Value - At Risk
621006,1.9583333333333333,47,5,3363.8333333333335,80732,3363.8333333333335,80732.0,378,2,0.3333333333333333,0,1,Male,Bachelor,54314.0,Married,Aurora,8111.65,Low Value - Stable,Low Value - Stable
621072,5.181818181818182,57,24,9810.90909090909,107920,14716.363636363636,161880.0,0,2,0.5454545454545454,0,1,Male,Bachelor,60335.0,Married,Aurora,7772.47,High Value - Loyal,Low Value - Stable
621093,2.0416666666666665,49,6,3142.8333333333335,75428,3142.8333333333335,75428.0,1065,2,0.375,0,1,Female,Bachelor,90541.0,Married,Star,2630.21,High Value - Loyal,Low Value - Stable
621180,1.1666666666666667,28,5,1856.625,44559,1856.625,44559.0,1703,6,1.1666666666666667,1,1,Male,College,,Single,Star,2254.4,Low Value - At Risk,Low Value - At Risk
621190,1.75,42,6,2518.6666666666665,60448,2518.6666666666665,60448.0,457,2,0.3333333333333333,0,1,Male,Doctor,177400.0,Single,Nova,8259.11,Low Value - Stable,Low Value - Stable
621218,2.0416666666666665,49,5,2768.0416666666665,66433,2768.0416666666665,66433.0,517,2,0.2916666666666667,0,1,Male,Bachelor,64625.0,Single,Nova,6085.3,High Value - Loyal,Low Value - Stable
621279,0.9583333333333334,23,4,1330.7916666666667,31939,1330.7916666666667,31939.0,351,5,1.125,0,1,Female,College,,Married,Star,5050.83,Low Value - Stable,Low Value - Stable
621583,1.7916666666666667,43,6,2757.6666666666665,66184,2757.6666666666665,66184.0,0,2,0.2916666666666667,0,1,Male,Bachelor,47733.0,Divorced,Star,2402.82,Low Value - Stable,Low Value - Stable
621695,1.9166666666666667,46,5,2883.375,69201,2883.375,69201.0,0,2,0.375,0,1,Female,Bachelor,80051.0,Married,Nova,2758.5,Low Value - Stable,Low Value - Stable
